year,race_date,race_name,track_name,driver_name,car_number,finish_position,starting_position,laps_completed,laps_led,status,manufacturer,avg_finish_last_5,avg_finish_at_track,wins_at_track,poles_at_track,season_wins,season_top5s,season_top10s,avg_running_position,driver_rating,mid_running_position,closer_running_position,best_running_position,worst_running_position,pass_differential,green_flag_passes,green_flag_times_passed,quality_passes,fastest_laps,laps_in_top_15,total_laps,laps_in_top_15_pct,laps_led_pct
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Austin Cindric,2,37,19,200,0,Running,Ford,21.6,23.71,0,0,1,2,5,34.06,33.3,37,37,8,37,-42,20,62,1,2,2,87,0.023,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Austin Dillon,3,32,36,200,0,Running,Chevrolet,21.8,19.14,0,0,1,1,5,28.35,32.7,19,27,7,36,17,143,126,2,0,1,108,0.0093,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Brad Keselowski,6,36,22,200,0,Running,Ford,13.0,15.86,0,0,0,5,10,21.04,49.2,11,36,4,32,-14,108,122,24,0,33,89,0.3708,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Bubba Wallace,23,15,12,200,0,Running,Toyota,15.8,15.71,0,0,1,5,13,16.21,71.3,13,11,3,34,-24,114,138,39,1,56,109,0.5138,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Carson Hocevar,77,29,27,200,0,Running,Chevrolet,14.2,22.33,0,0,0,2,8,29.66,38.0,35,29,14,36,0,108,108,5,1,4,108,0.037,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Chase Briscoe,19,14,8,200,0,Running,Toyota,5.2,17.86,0,1,2,13,17,14.18,79.2,12,18,6,31,-3,118,121,43,0,73,109,0.6697,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Chase Elliott,9,8,15,200,0,Running,Chevrolet,12.8,16.29,0,0,2,10,16,12.8,91.5,21,9,1,29,31,125,94,61,1,77,109,0.7064,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Chris Buescher,17,4,5,200,5,Running,Ford,12.6,15.57,0,0,0,4,15,6.29,110.3,5,4,1,31,-21,74,95,45,4,100,109,0.9174,0.0459
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Christopher Bell,20,3,7,200,0,Running,Toyota,9.2,8.0,2,0,4,11,18,5.1,117.1,3,5,1,18,9,60,51,52,8,107,109,0.9817,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Cody Ware,51,34,32,200,0,Running,Ford,32.6,21.5,0,0,0,0,0,31.55,27.5,31,31,19,36,-1,140,141,0,0,0,108,0.0,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Cole Custer,41,22,18,200,0,Running,Ford,25.6,22.0,0,0,0,1,2,23.04,61.2,24,28,7,35,-17,144,161,10,3,18,109,0.1651,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Daniel Suarez,99,7,20,200,0,Running,Chevrolet,30.0,29.57,0,0,0,2,6,9.55,96.2,4,8,3,34,-9,102,111,40,3,95,109,0.8716,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Denny Hamlin,11,23,14,200,0,Running,Toyota,10.6,17.29,1,1,5,13,16,17.43,62.7,14,19,4,29,-9,110,119,29,0,42,109,0.3853,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Erik Jones,43,31,37,200,0,Running,Toyota,17.6,22.57,0,0,0,4,5,26.95,39.3,27,25,11,37,10,147,137,1,1,2,108,0.0185,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Joey Logano,22,20,17,200,0,Running,Ford,11.0,14.71,0,1,1,6,10,17.48,67.8,23,17,3,31,15,149,134,30,0,30,109,0.2752,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),John Hunter Nemechek,42,26,35,200,0,Running,Toyota,18.0,30.33,0,0,0,2,8,26.55,44.8,30,21,9,36,-15,139,154,7,0,5,109,0.0459,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Josh Berry,21,16,33,200,0,Running,Ford,29.6,14.67,0,0,1,3,6,23.42,61.2,16,16,6,35,16,143,127,16,0,17,109,0.156,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Josh Bilicki,66,33,34,200,0,Running,Chevrolet,32.8,31.0,0,0,0,0,0,33.3,26.3,33,34,22,36,3,131,128,0,0,0,108,0.0,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Justin Haley,7,25,21,200,0,Running,Chevrolet,23.8,21.0,0,0,0,1,2,17.77,60.8,9,22,6,32,-7,126,133,27,0,46,109,0.422,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Kyle Busch,8,35,28,200,0,Running,Chevrolet,19.0,8.14,0,0,0,2,8,36.28,28.7,36,35,26,37,-8,3,11,0,1,0,100,0.0,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Kyle Larson,5,2,4,200,27,Running,Chevrolet,15.2,20.83,1,0,3,11,18,3.05,125.2,2,2,1,14,6,28,22,27,12,109,109,1.0,0.2477
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Michael McDowell,71,5,6,200,0,Running,Chevrolet,17.2,19.0,0,0,0,2,4,7.78,105.4,7,6,3,21,2,68,66,53,2,102,109,0.9358,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Noah Gragson,4,28,30,200,0,Running,Ford,21.2,27.0,0,0,0,1,3,28.35,36.3,17,33,13,35,-15,126,141,5,0,5,108,0.0463,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Ricky Stenhouse Jr,47,19,26,200,0,Running,Chevrolet,26.4,17.86,0,0,0,1,3,22.25,60.3,32,23,8,33,18,155,137,11,0,15,109,0.1376,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Riley Herbst,35,30,23,200,0,Running,Toyota,24.2,28.0,0,0,0,0,0,28.43,41.2,28,32,9,35,26,158,132,0,1,2,108,0.0185,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Ross Chastain,1,21,10,200,0,Running,Chevrolet,14.8,17.29,1,0,1,3,11,13.28,74.3,22,12,3,30,32,122,90,52,1,76,109,0.6972,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Ryan Blaney,12,13,11,200,4,Running,Ford,10.2,22.14,1,0,3,13,17,13.44,87.1,25,13,1,31,5,124,119,45,3,67,109,0.6147,0.0367
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Ryan Preece,60,6,29,200,0,Running,Ford,18.0,20.17,0,0,0,3,10,11.94,91.5,8,3,3,29,22,98,76,46,0,76,109,0.6972,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Shane van Gisbergen,88,1,2,200,57,Running,Chevrolet,25.0,16.33,0,1,4,4,6,2.27,145.2,1,1,1,12,7,30,23,29,26,109,109,1.0,0.5229
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Todd Gilliland,34,17,31,200,0,Running,Ford,22.6,22.14,0,0,0,0,3,24.4,55.7,29,14,8,36,33,173,140,12,2,8,109,0.0734,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Ty Dillon,10,27,16,200,0,Running,Chevrolet,27.4,25.17,0,0,0,0,1,23.11,56.5,26,30,10,34,9,150,141,10,0,14,108,0.1296,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Ty Gibbs,54,12,3,200,0,Running,Toyota,20.4,19.5,0,1,0,4,9,15.45,88.4,34,20,2,35,15,144,129,36,4,56,109,0.5138,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Tyler Reddick,45,10,1,200,3,Running,Toyota,12.2,9.43,0,1,0,6,11,10.39,97.0,20,7,1,30,-15,96,111,44,8,85,109,0.7798,0.0275
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),William Byron,24,11,13,200,0,Running,Chevrolet,11.2,8.57,0,1,2,10,15,15.28,77.2,10,15,5,30,15,130,115,45,0,68,109,0.6239,0.0
2025,2025-10-05,October Charlotte,Charlotte Motor Speedway (ROVAL),Zane Smith,38,24,24,200,0,Running,Chevrolet,21.4,26.2,0,0,0,1,4,24.83,50.0,18,26,5,35,-13,127,140,5,2,6,109,0.055,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,AJ Allmendinger,16,17,10,200,0,Running,Chevrolet,13.4,18.3,0,0,0,0,3,12.7,83.3,9,17,7,29,2,33,31,14,0,52,78,0.6667,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Alex Bowman,48,37,13,200,0,Running,Chevrolet,16.8,16.31,0,0,0,3,6,25.9,52.8,11,37,11,34,-10,23,33,6,1,31,40,0.775,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Andy Lally,51,26,30,200,0,Running,Chevrolet,37.0,39.0,0,0,0,0,0,24.9,44.2,24,26,11,33,0,35,35,3,0,4,78,0.0513,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Aric Almirola,10,12,24,200,0,Running,Ford,23.6,21.0,0,0,0,0,1,24.0,49.7,34,10,9,37,-31,13,44,2,0,31,78,0.3974,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Austin Cindric,2,6,31,200,0,Running,Ford,23.0,13.69,0,1,0,0,2,17.6,76.5,23,7,5,33,7,36,29,8,0,32,78,0.4103,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Austin Dillon,3,36,29,200,0,Running,Chevrolet,21.4,20.38,0,0,0,1,4,22.5,41.8,29,36,2,33,-24,35,59,3,0,19,62,0.3065,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Brad Keselowski,6,24,20,200,0,Running,Ford,15.6,19.62,0,0,0,3,6,28.5,39.0,26,24,14,36,-6,34,40,0,0,1,78,0.0128,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Bubba Wallace,23,31,14,200,0,Running,Toyota,14.2,25.46,0,0,0,4,5,25.7,38.7,33,27,4,35,-21,41,62,7,0,11,78,0.141,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Chase Briscoe,14,20,16,200,0,Running,Ford,26.2,22.92,0,2,0,3,4,17.5,71.3,13,19,5,34,7,36,29,5,0,24,78,0.3077,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Chase Elliott,9,3,26,200,0,Running,Chevrolet,10.6,7.1,2,3,0,4,6,16.7,85.4,30,3,2,35,4,28,24,4,2,34,78,0.4359,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Chris Buescher,17,10,15,200,0,Running,Ford,10.4,18.92,0,0,0,3,7,13.1,88.0,10,12,9,27,13,30,17,16,0,62,78,0.7949,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Christopher Bell,20,18,4,200,37,Running,Toyota,13.0,16.0,0,1,1,5,10,9.2,113.5,1,22,1,32,-4,24,28,9,15,54,78,0.6923,0.4744
2023,2023-07-02,July Chicago,Chicago Street Course,Corey LaJoie,7,14,19,200,0,Running,Chevrolet,20.4,21.31,0,0,0,1,1,20.7,78.6,35,14,9,35,-20,25,45,11,4,43,78,0.5513,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Daniel Suarez,99,27,5,200,0,Running,Chevrolet,19.6,12.69,0,0,0,1,5,13.0,75.8,4,30,4,31,-11,24,35,14,0,48,78,0.6154,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Denny Hamlin,11,11,1,200,0,Running,Toyota,17.6,15.15,0,1,1,5,7,14.0,85.3,12,13,1,26,3,34,31,13,1,60,78,0.7692,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Erik Jones,43,16,21,200,0,Running,Chevrolet,23.0,12.31,0,0,0,0,3,22.2,61.8,15,16,13,36,13,52,39,6,1,16,78,0.2051,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Harrison Burton,21,30,32,200,0,Running,Ford,19.0,23.08,0,0,0,0,1,28.4,31.3,31,31,7,34,-9,46,55,6,0,4,78,0.0513,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Jenson Button,15,21,8,200,0,Running,Ford,18.0,18.0,0,0,0,0,0,19.2,65.0,20,21,8,34,-5,27,32,3,0,21,78,0.2692,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Joey Logano,22,8,9,200,0,Running,Ford,12.8,13.23,2,1,1,5,8,11.8,88.5,18,6,4,33,-13,24,37,6,0,53,78,0.6795,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Josh Bilicki,78,23,27,200,0,Running,Chevrolet,28.8,28.12,0,0,0,0,0,21.5,57.0,21,23,2,33,7,40,33,10,0,5,78,0.0641,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Justin Haley,31,2,37,200,23,Running,Chevrolet,16.6,18.15,0,0,0,0,3,17.0,93.7,28,1,1,37,23,36,13,1,3,34,78,0.4359,0.2949
2023,2023-07-02,July Chicago,Chicago Street Course,Kevin Harvick,4,29,35,200,0,Running,Ford,11.6,15.46,0,0,0,4,7,26.0,33.7,32,29,8,35,-22,43,65,7,0,14,78,0.1795,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Kyle Busch,8,5,18,200,0,Running,Chevrolet,5.0,15.54,2,1,3,5,10,20.5,71.8,27,4,3,37,8,34,26,5,0,31,78,0.3974,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Kyle Larson,5,4,7,200,0,Running,Chevrolet,13.4,13.54,2,0,2,7,8,6.7,112.5,2,5,2,16,14,29,15,29,2,76,78,0.9744,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Martin Truex Jr,19,32,11,200,0,Running,Toyota,8.4,12.08,0,0,2,6,9,15.7,73.6,8,34,4,35,-7,24,31,10,1,47,77,0.6104,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Michael McDowell,34,7,6,200,0,Running,Ford,21.0,16.62,0,0,0,0,3,8.3,105.3,6,8,4,22,10,32,22,24,0,70,78,0.8974,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Noah Gragson,42,25,23,200,0,Running,Chevrolet,30.0,26.29,0,0,0,0,0,33.3,32.8,36,28,23,37,-6,19,25,0,0,0,78,0.0,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Ricky Stenhouse Jr,47,34,36,200,0,Running,Chevrolet,17.2,21.62,0,0,1,2,5,27.4,32.0,25,25,12,36,6,48,42,1,0,1,77,0.013,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Ross Chastain,1,22,34,200,0,Running,Chevrolet,16.8,8.85,2,1,1,6,8,19.4,61.8,16,20,7,34,15,36,21,10,0,21,78,0.2692,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Ryan Blaney,12,33,17,200,0,Running,Ford,16.6,14.15,0,1,1,4,9,32.4,41.5,37,33,17,37,-12,10,22,0,0,0,77,0.0,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Ryan Preece,41,15,28,200,0,Running,Ford,14.8,25.2,0,0,0,0,0,16.6,78.7,14,15,3,28,17,43,26,14,0,28,78,0.359,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Shane van Gisbergen,91,1,3,200,9,Running,Chevrolet,15.0,15.0,0,0,0,0,0,4.9,138.1,5,2,1,22,16,24,8,21,12,73,78,0.9359,0.1154
2023,2023-07-02,July Chicago,Chicago Street Course,Todd Gilliland,38,19,25,200,0,Running,Ford,23.6,21.62,0,0,0,0,3,22.8,51.5,22,18,9,35,22,61,39,0,0,1,78,0.0128,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Ty Dillon,77,35,33,200,0,Running,Chevrolet,26.8,26.54,0,0,0,0,0,25.5,37.0,17,35,15,35,-5,39,44,0,0,1,67,0.0149,0.0
2023,2023-07-02,July Chicago,Chicago Street Course,Ty Gibbs,54,9,12,200,1,Running,Toyota,18.8,15.67,0,0,0,0,4,8.6,99.9,7,9,1,15,12,29,17,22,1,78,78,1.0,0.0128
2023,2023-07-02,July Chicago,Chicago Street Course,Tyler Reddick,45,28,2,200,8,Running,Toyota,25.0,17.92,2,0,1,5,7,11.1,101.5,3,32,1,36,5,21,16,8,4,57,78,0.7308,0.1026
2023,2023-07-02,July Chicago,Chicago Street Course,William Byron,24,13,22,200,0,Running,Chevrolet,6.2,18.85,1,1,3,7,10,17.9,74.2,19,11,4,32,1,33,32,5,0,33,78,0.4231,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,AJ Allmendinger,13,38,37,200,0,Running,Chevrolet,14.4,16.25,0,0,0,0,3,18.6,68.2,11,38,6,37,3,27,24,7,0,21,48,0.4375,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Alex Bowman,48,1,8,200,8,Running,Chevrolet,20.2,18.05,0,0,0,4,10,6.3,114.4,12,1,1,14,2,18,16,14,7,58,58,1.0,0.1379
2024,2024-07-07,July Chicago,Chicago Street Course,Austin Cindric,2,15,21,200,0,Running,Ford,17.4,13.33,1,1,1,2,2,29.0,47.8,29,28,15,39,-11,36,47,0,0,1,58,0.0172,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Austin Dillon,3,19,15,200,0,Running,Chevrolet,25.2,21.76,0,0,0,0,2,24.4,54.0,21,27,14,38,-14,41,55,2,0,4,58,0.069,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Austin Hill,33,31,34,200,0,Running,Chevrolet,28.0,37.0,0,0,0,0,0,22.9,51.8,20,23,13,34,-10,34,44,1,0,1,58,0.0172,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Brad Keselowski,6,18,10,200,0,Running,Ford,15.8,19.24,0,0,1,7,9,17.0,72.2,18,3,3,35,16,32,16,7,1,24,58,0.4138,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Bubba Wallace,23,13,6,200,0,Running,Toyota,19.8,22.1,0,0,0,3,6,20.8,83.2,32,26,5,39,-11,42,53,8,1,26,58,0.4483,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Carson Hocevar,77,24,13,200,0,Running,Chevrolet,14.4,19.17,0,0,0,0,2,16.0,71.0,23,5,4,25,-11,34,45,6,0,15,58,0.2586,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Chase Briscoe,14,32,22,200,0,Running,Ford,20.4,23.1,0,2,0,2,6,19.4,71.3,38,15,4,38,15,47,32,17,2,34,58,0.5862,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Chase Elliott,9,21,18,200,0,Running,Chevrolet,11.2,10.22,2,3,1,7,9,15.1,75.5,8,24,6,33,-8,34,42,8,1,40,58,0.6897,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Chris Buescher,17,20,16,200,0,Running,Ford,9.0,15.65,0,0,0,5,9,22.2,72.2,19,34,11,36,28,45,17,5,0,5,58,0.0862,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Christopher Bell,20,37,7,200,14,Running,Toyota,11.4,15.95,0,1,3,6,11,6.5,91.5,2,9,1,35,-28,19,47,19,6,54,55,0.9818,0.2545
2024,2024-07-07,July Chicago,Chicago Street Course,Corey LaJoie,7,27,20,200,0,Running,Chevrolet,21.4,21.52,0,0,0,1,1,33.1,55.0,31,31,20,39,9,45,36,0,1,0,58,0.0,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Daniel Hemric,31,12,35,200,0,Running,Chevrolet,23.0,20.0,0,0,0,0,3,19.9,66.2,22,8,7,35,14,43,29,7,0,16,58,0.2759,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Daniel Suarez,99,11,9,200,0,Running,Chevrolet,17.8,14.38,1,0,1,2,3,21.4,87.8,39,22,9,39,-5,40,45,9,1,27,58,0.4655,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Denny Hamlin,11,30,11,200,0,Running,Toyota,20.0,14.24,0,4,3,7,8,22.3,50.7,15,19,10,38,-29,44,73,5,1,14,58,0.2414,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Erik Jones,43,29,25,200,0,Running,Toyota,24.8,17.38,0,0,0,0,1,34.8,36.8,36,32,25,39,6,24,18,0,0,0,58,0.0,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Harrison Burton,21,25,31,200,0,Running,Ford,23.6,24.33,0,0,0,0,1,29.7,46.0,37,10,8,40,0,28,28,5,0,12,58,0.2069,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Joey Hand,60,4,38,200,7,Running,Ford,27.8,29.0,0,0,0,0,0,12.8,95.2,16,2,1,38,25,35,10,12,1,28,58,0.4828,0.1207
2024,2024-07-07,July Chicago,Chicago Street Course,Joey Logano,22,23,32,200,0,Running,Ford,13.0,12.29,3,1,1,3,6,32.9,39.7,34,30,22,40,-11,36,47,0,0,0,58,0.0,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,John Hunter Nemechek,42,35,12,200,0,Running,Toyota,24.2,25.2,0,0,0,0,3,11.8,73.9,7,14,4,36,-28,20,48,11,1,47,57,0.8246,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Josh Berry,4,36,36,200,0,Running,Ford,20.8,25.17,0,0,0,2,4,32.0,32.7,33,37,16,40,-3,35,38,0,0,0,57,0.0,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Josh Bilicki,66,28,39,200,0,Running,Chevrolet,30.4,27.5,0,0,0,0,0,28.7,39.0,26,25,12,40,13,50,37,3,0,5,58,0.0862,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Justin Haley,51,16,23,200,0,Running,Chevrolet,19.4,17.33,0,0,0,0,2,19.6,76.8,17,33,10,35,21,39,18,5,0,12,58,0.2069,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Kaz Grala,15,26,40,200,0,Running,Chevrolet,26.0,24.75,0,0,0,0,0,20.9,67.5,13,35,11,40,14,40,26,7,0,20,58,0.3448,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Kyle Busch,8,9,19,200,0,Running,Chevrolet,28.8,15.95,2,1,0,2,5,15.6,89.5,9,21,9,27,2,33,31,9,1,38,58,0.6552,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Kyle Larson,5,39,1,200,0,Running,Chevrolet,11.4,16.33,2,1,3,8,10,19.0,90.3,3,39,1,5,-2,2,4,2,0,33,33,1.0,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Martin Truex Jr,19,33,24,200,0,Running,Toyota,21.8,15.19,0,0,0,4,8,20.6,46.3,25,4,3,37,-21,51,72,14,0,18,58,0.3103,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Michael McDowell,34,5,3,200,0,Running,Ford,20.0,18.67,0,2,0,1,5,26.0,58.5,28,16,3,37,-13,40,53,12,0,8,58,0.1379,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Noah Gragson,10,14,28,200,0,Running,Ford,20.2,25.71,0,0,0,1,6,20.9,60.5,24,7,6,35,5,40,35,5,0,16,58,0.2759,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Ricky Stenhouse Jr,47,6,33,200,0,Running,Chevrolet,17.2,20.33,0,0,0,2,4,17.6,84.0,14,6,4,37,21,52,31,13,1,34,58,0.5862,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Ross Chastain,1,22,14,200,0,Running,Chevrolet,14.2,12.38,2,1,0,2,7,15.6,81.2,10,36,6,38,5,31,26,9,0,41,58,0.7069,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Ryan Blaney,12,10,17,200,0,Running,Ford,12.6,13.33,1,1,1,5,8,26.5,52.3,27,18,9,36,11,43,32,7,0,5,58,0.0862,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Ryan Preece,41,34,29,200,0,Running,Ford,17.8,21.62,0,0,0,1,2,28.1,33.8,30,11,10,39,-13,44,57,5,0,10,58,0.1724,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Shane van Gisbergen,16,40,5,200,9,Running,Chevrolet,17.4,10.5,1,0,0,0,0,24.4,83.5,40,40,1,6,6,9,3,9,3,24,24,1.0,0.375
2024,2024-07-07,July Chicago,Chicago Street Course,Todd Gilliland,38,7,26,200,0,Running,Ford,13.4,20.19,0,0,0,0,2,9.3,101.5,6,17,3,26,10,31,21,22,0,48,58,0.8276,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Ty Gibbs,54,3,2,200,17,Running,Toyota,22.4,15.29,0,0,0,4,8,4.4,124.1,1,12,1,15,-3,20,23,17,2,58,58,1.0,0.2931
2024,2024-07-07,July Chicago,Chicago Street Course,Tyler Reddick,45,2,4,200,0,Running,Toyota,8.6,17.14,2,0,1,7,12,6.8,107.5,5,13,2,17,-2,23,25,19,2,53,58,0.9138,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,William Byron,24,8,27,200,0,Running,Chevrolet,18.4,14.95,4,2,3,6,10,27.5,72.2,35,20,8,39,26,47,21,7,1,4,58,0.069,0.0
2024,2024-07-07,July Chicago,Chicago Street Course,Zane Smith,71,17,30,200,3,Running,Chevrolet,19.6,20.5,0,0,0,1,1,20.0,60.0,4,29,1,37,-30,32,62,1,0,16,58,0.2759,0.0517
2025,2025-07-06,July Chicago,Chicago Street Course,AJ Allmendinger,16,6,16,200,2,Running,Chevrolet,16.6,18.39,0,0,0,1,4,7.1,101.4,2,3,1,16,-4,24,28,22,1,75,75,1.0,0.0267
2025,2025-07-06,July Chicago,Chicago Street Course,Alex Bowman,48,8,11,200,0,Running,Chevrolet,18.0,16.59,1,0,0,4,9,16.4,76.8,9,7,3,34,-7,44,51,18,0,35,75,0.4667,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Austin Cindric,2,27,27,200,0,Running,Ford,23.0,15.24,1,1,1,1,4,19.1,61.3,11,29,9,29,-26,41,67,17,0,25,72,0.3472,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Austin Dillon,3,36,10,200,0,Running,Chevrolet,24.0,22.48,0,0,0,0,3,35.3,29.5,36,36,8,10,-4,1,5,1,0,2,2,1.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Austin Hill,33,9,30,200,0,Running,Chevrolet,31.6,34.0,0,0,0,0,0,16.8,79.5,21,17,7,30,16,55,39,18,0,28,75,0.3733,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Brad Keselowski,6,37,15,200,0,Running,Ford,13.8,19.69,0,0,0,2,4,36.4,28.3,37,37,14,15,0,2,2,2,0,2,2,1.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Bubba Wallace,23,28,37,200,0,Running,Toyota,16.0,20.41,0,0,0,3,6,16.2,66.3,19,6,3,37,-20,44,64,15,0,30,70,0.4286,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Carson Hocevar,77,35,3,200,0,Running,Chevrolet,18.6,15.64,0,0,0,2,4,34.3,32.5,35,35,3,7,-8,0,8,0,0,2,2,1.0,0.0
2025,2025-07-06,July Chicago,Chicago Street Course,Chase Briscoe,19,23,5,200,13,Running,Toyota,16.6,22.59,0,3,1,6,8,7.9,93.9,13,10,1,27,-21,21,42,14,1,62,75,0.8267,0.1733
2025,2025-07-06,July Chicago,Chicago Street Course,Chase Elliott,9,16,39,200,0,Running,Chevrolet,7.8,10.58,3,3,1,6,10,21.2,77.7,15,19,6,39,25,54,29,11,0,16,75,0.2133,0.0
